CEP41, 1833, 6.390509
GRIA4, 4236, 5.869191
NBN, 6827, 5.797534
CPLX2, 2245, 5.758531
HTR1A, 4695, 5.603958
ANKRD36B, 453, 5.601537
UBE2D1, 11425, 5.562348
AFG3L2, 249, 5.508603
KIAA1257, 5203, 5.507372
TCEAL1, 10597, 5.446946
GNPDA1, 4104, 5.416702
LRRC49, 5920, 5.376508
ABCC1, 32, 5.361038
CDC42, 1702, 5.327927
EPCAM, 3186, 5.320627
OR2AK2, 7341, 5.308300
GPR61, 4202, 5.304296
RCAN1, 8733, 5.300163
MIR4435-2HG, 6392, 5.253553
RGS14, 8825, 5.223176
C7orf13, 1313, 5.204836
RAB11FIP2, 8517, 5.179479
RASGEF1B, 8657, 5.176630
ZNF195, 12109, 5.145047
CSE1L-AS1, 2339, 5.124009
OPRL1, 7332, 5.118926
TMEM200A, 10895, 5.091797
VPS13A, 11670, 5.071394
ARL1, 643, 5.057084
NLGN4X, 7038, 5.047229
CREG1, 2288, 5.044577
DRD2, 2874, 5.042802
ZNF33B, 12183, 5.039105
NPR2, 7123, 5.029248
C1orf53, 1238, 5.026095
PFDN1, 7723, 5.012933
LRP11, 5887, 5.009035
DNAJC12, 2765, 4.995333
ZNF354C, 12193, 4.994415
DRAXIN, 2871, 4.990958
PPCS, 8114, 4.979740
LOC100506476, 5707, 4.977411
PCDH7, 7550, 4.977297
MTOR, 6658, 4.974173
LINC00643, 5555, 4.934937
HYKK, 4715, 4.916510
CCDC127, 1520, 4.913650
PDGFB, 7648, 4.911683
ZCCHC10, 11960, 4.908786
DRAIC, 2868, 4.907797
ZNF286B, 12164, 4.896005
PRKCI, 8265, 4.889043
CDC42P3, 1709, 4.887893
TENM4, 10655, 4.886779
KPNA3, 5329, 4.885618
SCYL2, 9336, 4.867971
DPYD, 2862, 4.861191
TMED8, 10819, 4.838077
YJEFN3, 11878, 4.827689
GREB1L, 4230, 4.827236
FAM212B, 3443, 4.816880
LNX1, 5664, 4.811938
RIF1, 8869, 4.783194
UXS1, 11613, 4.770614
