SEMA7A, 6917, 7.127598
SCN1A, 6839, 6.974346
SCN1B, 6840, 6.585241
KCNC3, 3747, 6.209415
RHBDL3, 6508, 6.117129
SCRT1, 6855, 6.049552
MIR29B2CHG, 4683, 6.048512
PLXDC1, 5868, 6.023052
NT5M, 5291, 5.992152
L2HGDH, 3970, 5.921779
VAMP1, 8565, 5.853760
MBNL2, 4535, 5.797058
SLC16A7, 7085, 5.750562
SLC38A2, 7180, 5.744485
FASTKD1, 2621, 5.730023
JDP2, 3692, 5.695416
ANK1, 312, 5.657303
RAD54B, 6330, 5.653320
SYCP2, 7680, 5.589220
URM1, 8518, 5.580909
SERTAD4, 6952, 5.506953
SHD, 7015, 5.499209
KLF9, 3897, 5.444417
EIF5A2, 2290, 5.407549
GPCPD1, 3062, 5.403167
IFNLR1, 3510, 5.402887
CKMT1B, 1487, 5.390354
SLC24A2, 7106, 5.302186
AGO1, 202, 5.241754
MAGI2-AS3, 4427, 5.212150
ZBTB16, 8782, 5.209239
RASD2, 6373, 5.181358
SERTAD4-AS1, 6953, 5.175271
SLC25A37, 7127, 5.170624
HR, 3401, 5.167632
FBXO32, 2650, 5.142242
NCOA3, 5012, 5.121795
FGF9, 2699, 5.121501
EPB41, 2368, 5.120383
ESRRG, 2428, 5.092331
GLCCI1, 2971, 5.017075
GPAT3, 3053, 5.002084
IDS, 3490, 4.997554
LINC01637, 4130, 4.963107
NFIC, 5103, 4.960469
TUBD1, 8383, 4.945587
ATP2B2, 617, 4.937452
LRCH1, 4293, 4.916992
ECM1, 2208, 4.916971
CABP1, 1014, 4.913218
PLEKHH3, 5842, 4.906333
KCNC1, 3745, 4.871006
ZMAT4, 8885, 4.867401
TAS2R10, 7759, 4.826565
SLC5A6, 7217, 4.772038
DEFB131A, 1934, 4.771763
TTC39B, 8350, 4.748167
SPTSSB, 7479, 4.735791
ZBED5, 8776, 4.727052
STAC2, 7557, 4.714710
MYBPHL, 4915, 4.691084
CPLX1, 1670, 4.688044
GPR161, 3086, 4.673451
DMKN, 2023, 4.672753
ZYX, 9136, 4.666537
OSBPL6, 5412, 4.639343
STARD5, 7570, 4.614018
RELL2, 6451, 4.613750
HTR1F, 3452, 4.602802
PELI3, 5657, 4.595635
NR1D2, 5228, 4.575078
NIPAL2, 5129, 4.565221
PVALB, 6242, 4.563115
